Title,URL,Advertiser,Location
Heavy Commercial Vehicle Diesel Mechanic,https://www.seek.com.au/job/36399541?type=standout,Road Transport Specialists,Toowoomba & Darling Downs
Mechanic,https://www.seek.com.au/job/36484693?type=standard,Rubicor Workforce Pty Limited,Perth
Heavy Duty Mechanic,https://www.seek.com.au/job/36484590?type=standard,Busselton Civil Pty Ltd,Bunbury & South West
LV Mechanic,https://www.seek.com.au/job/36484147?type=standout,Programmed Skilled Workforce,"Port Hedland, Karratha & Pilbara"
Heavy Vehicle Mechanic,https://www.seek.com.au/job/36483977?type=standout,Programmed Skilled Workforce,Brisbane
Mechanic/Service Technician,https://www.seek.com.au/job/36483512?type=standout,Automotive Holdings Group,Perth
Diesel Mechanic (FIFO),https://www.seek.com.au/job/36483462?type=standout,Zoom Recruitment & Training,Perth
Light Vehicle Motor Mechanic,https://www.seek.com.au/job/36411353?type=promoted,Taylored Automotive Services,Mackay & Coalfields
Automotive Mobile Mechanic,https://www.seek.com.au/job/36470522?type=promoted,Mader International,Melbourne
Diesel Mechanic,https://www.seek.com.au/job/36483317?type=standout,Programmed Skilled Workforce,Melbourne
Diesel Mechanic,https://www.seek.com.au/job/36482928?type=standout,Programmed Skilled Workforce,Melbourne
Diesel Mechanic,https://www.seek.com.au/job/36482901?type=standout,Programmed Skilled Workforce,Melbourne
Diesel Mechanic - Permanent Fulltime Position,https://www.seek.com.au/job/36482357?type=standout,Kelly Services,Melbourne
Diesel Mechanic,https://www.seek.com.au/job/36482099?type=standard,R L SERVICES PTY LTD,Melbourne
Batcher / Surface Agi Mechanic - MICO,https://www.seek.com.au/job/36482048?type=standard,Redpath Mining,Western QLD
Plant Mechanic - Murrin Murrin 2:1,https://www.seek.com.au/job/36481533?type=standard,Rubicor Workforce Pty Limited,"Kalgoorlie, Goldfields & Esperance"
Plant Mechanic - Murrin Murrin 2:1,https://www.seek.com.au/job/36481179?type=standard,Rubicor Workforce Pty Limited,"Kalgoorlie, Goldfields & Esperance"
Heavy Vehice Mechanic,https://www.seek.com.au/job/36481107?type=standard,Toll Transport Pty Ltd,Mackay & Coalfields
Diesel Motor Mechanic,https://www.seek.com.au/job/36281244?type=standout,Priors Bus Service,"Wollongong, Illawarra & South Coast"
Diesel Mechanic,https://www.seek.com.au/job/36480895?type=standard,Blackwoods Readymixed and Garden Supplies,West Gippsland & Latrobe Valley
Diesel Mechanic – Grafton,https://www.seek.com.au/job/36480552?type=standout,Cummins Inc,Coffs Harbour & North Coast
