Title,URL,Advertiser,Location
Big Data Project Manager,https://www.seek.com.au/job/36365650?type=standout,DWS Limited,ACT
Big Data Solution Architect,https://www.seek.com.au/job/36365543?type=standout,DWS Limited,ACT
Big Data Solution Architect,https://www.seek.com.au/job/36365542?type=standout,DWS Limited,Melbourne
Big Data Strategist,https://www.seek.com.au/job/36323571?type=standout,DWS Limited,Melbourne
Data Engineer,https://www.seek.com.au/job/36322392?type=standout,DWS Limited,Melbourne
Big Data Analyst,https://www.seek.com.au/job/36322380?type=standout,DWS Limited,Melbourne
