Title,URL,Advertiser,Location,Listing Date,Short Description
Java Software Developer | Global Company | Award Winning Products,https://www.seek.com.au/jobs/job/36490081?type=standard,MCS Consulting,Sydney,6d ago,Develop software used by companies such as Netflix. High throughput systems. Work with the latest Big Data technologies. GWT experience required.
Software Java Developer,https://www.seek.com.au/jobs/job/36489194?type=standard,Robert Walters,Sydney,6d ago,A rare opportunity to be part of a global leading provider of gaming and media products to the casino and club industry. 
Software Engineer / Architect - Java / C++ - High Frequency Trading - Sydney,https://www.seek.com.au/jobs/job/36314540?type=standout,Westbury Partners,Sydney,6d ago,"This is the opportunity to join one of the world leading trading firms, that rewards you better than any other! ($150k - $450k pa)"
Senior Java Software Engineer,https://www.seek.com.au/jobs/job/36491583?type=standard,Objective Corporation,Sydney,6d ago,"Develop with legacy code as well as cloud computing using Micro Services, Spring Boot and JEE in an Australian owned and operated Software House"
"Senior Software Engineer (Big Data, SQL, T-SQL, NoSQL.SSRS)",https://www.seek.com.au/jobs/job/36537596?type=standard,Sirius Technology Sydney part of Sirius People Pty Ltd,Sydney,2d ago,"Senior Software Engineer (Big Data, SQL, T-SQL, NoSQL, SSRS, AWS, C++, Angular 6, Java, Python, Node.js) - Circa $140k - Sydney CBD - Software House"
Senior Developer,https://www.seek.com.au/jobs/job/36536073?type=standard,Fairfax Media Pty Ltd,Sydney,2d ago,"Permanent Role. Sr Developer needed with Golang, ReactJS,Node 8,Java skills. Sydney based"
Principal Software Development Consultant - Lead,https://www.seek.com.au/jobs/job/36516770?type=standout,CITI Recruitment,Sydney,4d ago,Principal Software Development Consultant to lead a Software Development practice for a fast growing IT Consulting and VC firm. Java skills desired.
WEB DEVELOPER,https://www.seek.com.au/jobs/job/36497631?type=standout,Laser Corporation Holdings Pty Ltd.,Sydney,5d ago,"A Developer/Data Analyst with strong experience with PHP &amp; Java Script, with a Netsuite orientation."
Support / Service Reliability Engineer,https://www.seek.com.au/jobs/job/36542124?type=standard,Amadeus IT Pacific,Sydney,18h ago,"Linux, configuration and monitoring management tools, containers deployment technologies (Docker), Oracle and noSQL technologies, scripting languages"
Management/Accounting/Marketing/IT Full-time Lecturers (Sydney Campus),https://www.seek.com.au/jobs/job/36540281?type=standard,Sydney,"CBD, Inner West & Eastern Suburbs",1d ago,Kent is currently seeking Expression of Interest for Management/Accounting/Marketing/IT academics to join us in Sydney on a Full-time basis.
Devops Engineer,https://www.seek.com.au/jobs/job/36539533?type=standard,Pactera Technology Australia Pty Ltd,Sydney,1d ago,We are seeking experienced DevOps Engineers for upcoming and future roles.
Technical Lead Engineer,https://www.seek.com.au/jobs/job/36538866?type=standout,The Network,Sydney,1d ago,"Are you a technical Lead or Technical Architect who loves Engineering, Architecture and DevOps? We have multiple opportunities based in CBD Sydney."
Software Developer,https://www.seek.com.au/jobs/job/36360197?type=standard,Swisslog Australia Pty Ltd,Sydney,2d ago,"Do you have an analytical mindset with strong Software Engineering skills? If so, want to be part of a talented team for an automation powerhouse?"
Technical Consultant-construction software,https://www.seek.com.au/jobs/job/36538162?type=standout,RIB,Sydney,2d ago,The iTWO Technical Consultant is crucial in helping the RIB team deliver our iTWO solution to the ANZ market and be part of the company's growth.
Developer / System Designer,https://www.seek.com.au/jobs/job/36537543?type=standard,Paxus Australia Pty Ltd,Sydney,2d ago,Government Agency seeking multiple Developer / System Designers for non-ongoing roles in Canberra. 
Cloud Engineer - COG 796770,https://www.seek.com.au/jobs/job/36537313?type=standout,Macquarie Group Limited,Sydney,2d ago,Take on a fantastic opportunity for you to become an expert in cloud technologies.
Contract Middleware Platform Support Specialist,https://www.seek.com.au/jobs/job/36535804?type=standout,Real Time Australia P/L,Sydney,2d ago,"Middleware Platform Engineer/Technical Specialist to Administer and Support JBOSS, FUSE &amp; WEBSPHERE servers 6 Months Cont"
Software Engineer,https://www.seek.com.au/jobs/job/36535867?type=standard,Greythorn,Sydney,2d ago,Software Engineer - Scala + Big Data
Senior Software Engineer - Award Winning US Tech Firm - Sydney,https://www.seek.com.au/jobs/job/36535607?type=standout,The Argyle Network,Sydney,2d ago,"A Snr SOA Engineer with experience working with Low-Latency systems is required by this new-to-Sydney, Real-Time Data Exchange Solutions Provider"
DevOps/Site Reliability Engineer - Award Winning Tech Firm - Sydney,https://www.seek.com.au/jobs/job/36535582?type=standout,The Argyle Network,Sydney,2d ago,"A Senior SRE with experience working with Low-Latency systems is required by this new-to-Sydney, Real-Time Data Exchange Solutions Provider"
Lead Developer,https://www.seek.com.au/jobs/job/36535549?type=standard,AC3 Pty Limited,Sydney,2d ago,Be a Lead System Developer working on a mix of strategic projects and BAU activities to keep the lights on for the legacy systems.
MULTIPLE ROLES - URGENT- TECHNICAL ANALYSTS,https://www.seek.com.au/jobs/job/36535133?type=standard,Tardis Group,Sydney,2d ago,One of our fastest growing clients are looking for talented Technical Analysts to join in on developing finance applications.
Mulesoft Integration Principal Consultant,https://www.seek.com.au/jobs/job/36533779?type=standard,RXP Services Limited,Sydney,2d ago,Join RXP as a trusted Mulesoft consultant for enterprise level projects. Integration or scripting background needed. Permanent role in Sydney.
Automation Engineer,https://www.seek.com.au/jobs/job/36533624?type=standout,TalentWeb Consulting,Sydney,2d ago,Operating since the late nineties this client is a technology provider for software testing and software QA to over 300 customers globally
Hadoop Developer,https://www.seek.com.au/jobs/job/36533022?type=standard,FinXL IT Professional Services,Sydney,2d ago,Canberra location| Immediate start | Permanent and Associate options available | Minimum Baseline clearance is a must
Senior Consultant - Sydney,https://www.seek.com.au/jobs/job/36532896?type=standard,DXC,Sydney,2d ago,"Scope, design, implement, and deploy technical solutions for clients. Develop solutions in ServiceNow platform. Work for a leading IT services company"
Graduate Software Engineer (QA),https://www.seek.com.au/jobs/job/36532353?type=standard,MNF Group Limited,Sydney,2d ago,Exciting opportunity to work for Asia-Pacific's fastest growing technology company and be a part of innovation
Senior Database Engineer and Programmer,https://www.seek.com.au/jobs/job/36531719?type=standard,GQR Global Markets,Sydney,2d ago,Senior Database Engineer and Programmer - Financial Services Work in the heart of the Sydney CBD for a highly competitive salary.
Software Engineer - Fintech,https://www.seek.com.au/jobs/job/36530679?type=standout,IRESS Limited,Sydney,2d ago,"We are looking for several Software Engineers to build our award winning, global financial planning product XPLAN during an exciting period of growth."
Graduate Software Engineer in Test,https://www.seek.com.au/jobs/job/36529784?type=standard,Revolution IT,Sydney,2d ago,Join one of Australia's fastest growing technology companies in 2017 (CRN FAST50 AWARDS) as a Graduate/Junior Software Engineer in Test!
